Invoice Number,Total Charged
693990332,5014.99
E32569698,30788.47
A44753762,11748.64
77182163,3371.45
F45554438,10478.09
S82125162,8812.590000000002
414726842,8066.19
S65501834,10665.687570016866
P88324899,34730.56
D10055997,24716.24
J68944535,11375.63
449680142,10249.85
U67206625,7874.219999999999
B31795406,6790.56
688295218,1450.76
P77722812,1390.33
610711786,16602.64
271049544,12798.95
388777171,39438.96
N50180158,25851.24
825486934,23666.04
K90412216,1277.08
133123135,4816.88
P91356575,6173.380000000001
652916506,1938.0
V25771781,1558.35
54765824,11603.27
I09818163,7672.43
B50815962,11768.84
971176729,19480.39
122091301,11507.14
329569899,7533.39
E82980622,5882.97
865103827,12983.94
M34837528,29629.36
678360138,1191.9299999999998
C21726505,51182.93
236064510,20397.97
Y65707180,27758.21
R88324214,15537.1
V73459565,4347.17
809612446,34739.33
X64651762,9870.8
L27334583,30377.68
U27710741,6648.09
373762649,6656.11
249467268,11795.1
J37749761,9799.969204525318
953942773,14705.67
M45529808,1911.08
405599502,6855.17
190124713,1212.8099999999995
X11731908,13705.1
L23995968,9150.929999999998
N75831256,49630.95999999999
110823208,9116.67
G60439769,7535.81
165450099,3040.94
J89507462,1173.88
Q45289847,9523.28
W20438939,12417.99
973159772,26279.290000000005
X19742070,10046.95
662215026,2522.13
543343553,2571.9
156717059,4210.85
50169038,20633.095775310558
J39156649,7346.91
597011438,1709.48
E23814095,5467.32
162750887,8747.06
768526881,4431.64
R89927861,8530.480000000001
X87475967,7311.71
180722368,6918.08
634020955,1011.1
766837813,36681.36
F51611866,9523.28
T81434149,1492.87
D63655725,15242.84
M10589324,9523.28
A31216278,7866.27
A45369396,40393.740000000005
500669494,52317.44
C87286469,6242.599999999999
S38802543,14483.36
L17730341,22192.03
E51374338,3202.59
84431501,1290.58
I09039328,1017.56
M63358984,3724.95
K17811554,43998.67999999999
824961897,17736.100000000002
P79806564,1615.5199999999998
231376011,19017.45
U57962122,8111.79
X98965492,3128.79
L90635482,8116.04
Z96059104,8824.53
618633849,19799.24
525275397,3951.46
336515086,18668.21
367214146,8903.630000000001
G36167403,5402.4
892637659,1178.87
25556415,11169.45
O47020515,17831.66
762116789,18923.73
M94074543,19058.6
W01317111,9523.28
U90188367,2078.89
699188117,9190.22
343429034,9523.28
86720527,9523.28
857774809,2363.5199999999995
371773601,23466.0
300676549,12604.71
401365758,1986.13
D00013139,19838.62
323886682,14517.53
251058718,1633.09
L20736768,1169.81
Q23229266,2948.7300000000005
326844752,23493.87
L93680942,7610.37
861151181,16949.08
656335520,9523.28
A95217569,15645.27
183291598,7931.23
243348935,7589.800000000001
Y89093194,14349.97
H47426842,4214.68
K53095891,9523.28
B73828333,2583.97
U69111382,8591.106609196368
403031421,10186.83
643889557,8280.22
I03661283,6235.669999999999
P06025353,4994.56
669238926,903.77
62162011,12967.2
347457990,8833.33
971239290,23046.46
S12369652,12628.39
H81421885,7150.860000000001
329616661,22367.09
547683823,5727.209999999999
B38867334,19626.57
739953057,9108.42
827929757,831.12
526588489,27283.65150988042
V86639492,9412.28
R73238470,19386.5
S03067963,2041.66
80656713,8647.759999999998
493644920,2276.3
850558605,54167.94
60627049,1925.26
150576308,28932.46
G64024640,13244.330000000002
M67467182,12338.2
N34700268,16113.0
P13145550,3556.04
838171478,7952.73
472620768,6844.220000000001
576557460,19875.39
L02833042,2640.51
D22354331,1212.85
A22650160,8999.41
886424786,559.02
832131824,6946.3
779162001,8612.61
864505536,4247.93
129143317,3040.8600000000006
544108479,357.54
377290012,15248.51
U79571331,9897.88
G86882818,1851.15
U98976809,16015.44
888999935,10534.17
J52809105,11800.22
161964061,8287.2
D20583666,2198.56
A21294309,17951.800000000003
973013330,13833.99
B33695840,1955.49
778520162,39928.08
129308877,21898.65
433694437,2746.62
R71474223,3353.46
877943921,7535.9
992991295,17863.75
F60013838,9486.31
389905749,9523.28
X48421999,16707.309999999998
117320697,13353.84
D45739633,24830.56
Y99223591,14852.41
775929533,6016.209999999999
170921215,11131.670000000002
839243948,2373.66
M43988737,17945.53
384382551,9501.99
109164006,18171.32
E16467461,11315.47
Z20587558,885.34
U47869942,8252.59
271179701,58253.2
D75035985,10533.34
C63375325,13285.95
S29952464,17133.6
X75861681,62196.17
674702613,10684.29
R23320079,11163.13
I89577709,39340.01999999999
969062847,12930.820000000002
481317485,42065.82
T13728517,7510.301172757658
658945313,1064.56
W17321905,5394.38
J97625318,20094.83
Q83162664,12982.74
212119837,2422.82
N00745833,5683.16
386562448,6351.18
931564981,5198.523126645972
V95182029,9273.874139992486
302410413,37145.33
759658237,1415.99
115805227,8456.51
566661223,9212.73
170143302,5006.85
924753861,4501.95
N54907765,14871.6
P45125338,11452.8
230713523,21802.49
H89214008,3028.89
557672497,15753.16
W89132986,4199.31
Q86400197,8581.880000000001
664002211,9523.28
140830097,13247.15
P15394541,27326.31
936861489,8537.58
680923055,6951.679999999999
O20979307,29270.12
H55949936,6933.03
W14628872,2616.38
63684384,5519.43
C11533702,12319.18
Z19358568,9310.51
48795274,14299.1
148807166,12234.8
616562745,16973.34
661735746,56917.24999999999
L15923007,14401.919999999998
L66337213,8988.79
V52376608,10482.2
737284412,7538.9
757947861,6565.67
U34270927,5549.07
566665400,23916.26
405370792,13562.07
M14540044,12096.54
367189879,22481.05
283659136,8518.45
P79616919,48746.05
C33584544,7346.73
560366836,9523.28
837700480,7402.02
R80953778,9523.28
I49142290,12301.490000000002
E02998141,17861.25
322865215,892.9300000000001
589246081,6053.0
894247911,21923.51
143133373,9523.28
919756260,12985.28
92287258,27345.98
16418796,1982.36
C24213239,2850.2899999999995
399337223,12334.63
I06221998,7603.61
G84973428,10877.51
D98442345,7372.43
828875388,56579.86
M75340305,23159.76
298154902,25501.04
819650233,22491.000000000004
285712009,13340.31
335513898,10230.63
T84013665,2896.7
F89777479,18531.42
828406124,3615.52
249625179,12163.28
984736170,649.03
F50511313,11275.0
V16480875,4362.49
P65211858,4706.33
781637480,3718.1800000000007
W41169316,11349.38
201138711,25759.59
294124594,20076.67
Y03296443,11258.84
206714879,2126.63
637690339,34582.26
Q49731395,55973.58999999999
S31896374,7634.639999999999
M22288292,2657.99
D32410224,9039.12
Z77571900,4956.23
251025053,3305.0800000000004
705982204,10239.26
M53774758,13406.32
L20891013,19295.930000000004
894594505,15906.43
716057217,7059.03
137735176,6063.89
U31985384,3588.38
A00843943,11587.41
674612071,11256.32
640331261,4421.59
207469881,7006.440000000001
267226283,8916.37
Y90824420,2928.69
919166034,40927.6
804949655,4710.25
497297023,11395.78
80970215,14551.52
612822928,15809.764661785013
226554608,13353.38
374468497,17974.31
666923501,9523.28
162578259,3572.95
375072732,7436.650000000001
T87535768,3827.18
435799114,6761.94858136224
251259873,16759.12
744125397,1692.22
R19805450,13810.01
A47366756,4351.500000000001
426400930,5480.639999999999
J39339328,12614.59
Z86659829,36058.34
289264267,3935.53
902208460,40293.6
A25525275,5501.07
V43006630,42357.39
Z38960572,26001.74
G48398714,10289.64
126516933,2462.25
989379790,4785.7300000000005
400625222,6342.49
947224054,14151.79
W62880103,935.71
P97233425,23776.64
21863761,14029.66
500578852,17723.920000000002
235783560,9943.9
893346354,1912.5
X46894284,24200.46
944750430,8038.85
K66711266,2811.3900000000003
K89000166,18229.95
H37166106,6917.04
W45799461,4426.59
S78093159,36857.08
756378343,37227.16
J89879511,1584.4599999999998
D96824688,82914.49
680872153,1780.9900000000002
Z26289650,5061.679999999999
782623257,14922.000000000002
O22122708,18675.74
704264454,19526.54
759576112,9247.9
363580949,21095.7
635904883,8700.86
W04405106,2126.73
S08899644,9523.28
590838778,8289.4
229367516,16074.39
406410660,18945.56
R93405012,16511.269999999997
758919636,6876.68
890424061,2364.81
209339177,3614.940000000001
626364484,17574.81
55989748,6339.660000000001
716274318,5212.110000000001
935169727,9523.28
173396655,2892.5
T64902070,9569.37
O06295626,17683.980000000003
X23287459,2271.03
H59781039,3128.95
275994460,3016.26
F45217247,1462.6
368381647,1467.43
A01141590,13419.12
F46157572,32314.0
665269812,1320.02
889543875,8045.09
T18909310,6289.36
824083675,25033.08
H90874224,18114.73
605250991,1515.06
P64004178,20402.16
U71945633,6144.9800000000005
794198171,9523.28
116643874,8733.17
433444299,30358.79
930156297,3411.78
A14777090,41433.52
532876098,2939.6
F28943748,22726.55
S18034163,19168.052345912485
771861061,1394.58
93109150,7987.679999999999
S52870279,2881.89
V96124832,13955.46
57394110,10312.83
Z13395055,23842.82
391167260,12981.46
482891702,5276.360000000001
797442953,18750.47
T88795804,48419.06
873410486,14372.587122907971
M42368408,13422.08
999446614,10270.18
439755479,36867.24999999999
C47737588,599.7
O50151281,10723.589999999998
E81643663,5393.47
843784005,7721.0
195935821,17195.34
F39206686,11106.62
A94788911,8689.85
A64974505,13892.0
S43411023,8311.34
438822040,41498.23999999999
P69128914,3598.33
O80973233,2121.92
518395043,13852.56
849798443,32215.020000000004
N86175823,9523.28
467342320,2828.3000000000006
A55106529,14485.34
709332606,4138.97
953642851,10910.58
39431862,1397.25
Y02437851,39333.97
43382282,19245.44
E08292097,9831.08
D77663037,10658.47
S37574295,14375.62
L89140741,1283.7400000000002
535997797,19917.91
303225052,6126.571689012691
502090369,7240.85
34326897,1772.6
166388445,1434.31
826487679,6919.700000000001
942325644,11240.37
F03786625,10334.98
X63319372,1162.74
Z94971583,9208.740000000002
966495572,47011.17
94785858,7115.407270358126
561115649,2721.4600000000005
I65223307,14356.03
I56503333,27773.06
E39069102,11381.920000000002
O46172722,17315.949999999997
834186742,2469.5
I00352486,13399.35
A44472009,11144.14
933950739,3509.8600000000006
271257573,8707.520000000002
S66229362,14439.42
560111041,9385.96
592835626,7409.94
728752165,16194.27
B01617729,7260.410000000001
39201078,21704.02
O12800648,5113.1900000000005
P25832598,1671.8000000000002
421797700,18463.200000000004
334778369,22182.27
498334670,57600.59999999999
P56603990,3513.5400000000004
615097692,8313.880000000001
814810755,9523.28
H48255224,17569.23
U53537114,49775.77
296351754,6123.889999999999
309716757,11800.73
O82872616,5756.18
Q62111755,7200.08
2362616,5908.12
N52132561,10821.750000000002
T60033609,8180.570000000001
511064055,7903.44
355114874,43434.35
155979136,12452.71
R43904087,49378.72
377904470,10960.45
582087896,20344.39
E12360010,7352.22
472483100,13720.19
K04460405,13042.419999999998
754889898,4999.377792876259
Z61443663,14524.35
K09649656,12713.75
R43377988,20797.44
F67537338,40925.57
Z89958148,3520.334901929035
147868553,28466.29
T78854851,11400.03
193719730,3803.59
430821621,8697.140000000001
Y27766663,16206.69
H83017320,13621.48
V82076924,2569.29
558014194,9523.28
854595271,1252.73
931706258,15007.77
831378328,13208.8
541655111,43767.26
13179859,12091.8
23009428,1983.26
R38424029,3042.73
117985428,36532.33
626287505,3269.96
L83806973,13888.48
587613377,31040.43
425839862,2155.88
R36565812,13071.09
V88874289,18175.75
B64132347,1630.16
S76481500,5840.51
K66199646,3792.84
737303061,1351.78
817379575,3048.28
L91061318,7600.53
V23675908,3730.67
S85326247,3884.04
C53472808,2143.78
G58571394,10791.69
K24436568,5189.86
657098174,2351.59
693789114,29763.03
H72293765,4569.97
89979358,9523.28
T74609675,3395.92
T10880032,9912.06
493809264,2407.54
139007857,9523.28
821599817,13273.91
776991539,1435.62
F91241602,7602.76
388235084,2708.01
694779403,2537.31
995939898,11081.52
N64468353,13286.35
T88528734,53271.07
X94758986,8028.280000000001
G10354310,12695.0
F78831860,3950.59
L77407157,11569.98
578799774,21784.11
525971025,17267.079999999998
V50778542,291.18
K04416895,11074.19
K54489719,7795.639999999999
312926390,6404.05
8631015,10072.06
G33940614,18920.16
S37830827,2070.1800000000003
C93465648,2108.56
533826464,12927.34
40033405,20694.77
792282562,6357.5
N29285231,31738.3
D30665248,10950.74
O15049623,8842.61
D99188302,8274.460000000001
244105829,3621.23
523009298,7026.13
795508378,19768.98
960002291,14962.42
J39298582,10198.79
C17185284,7438.92
614743003,46552.47
X83093165,21530.39
T29298838,12291.5
V30180291,2535.38
580932289,31502.94
L57042384,19881.65
911650666,4313.55
658245474,15191.06
J75736083,12084.76
366733552,11430.22
C26230888,5888.339999999999
Z38499560,27847.57
T58913932,4467.34
Y54340546,1354.54
Y18446467,6640.74
D79963808,1963.3
W57796369,9523.28
819196282,10799.79
T52899671,6307.4400000000005
A93080241,569.14
N39017410,5738.73
C87290967,10015.04
296010134,23358.93
W73026602,15670.55
L36566686,9523.28
Q42226321,45010.94
300079070,1821.96
797644068,51811.23999999999
314210911,9547.44
T97418675,13766.339999999998
418112554,11994.740000000002
362705035,9942.54
281707482,7804.55
Q59640557,11665.350000000002
T21017969,2697.4
W49629590,8290.44
21953973,10049.909999999998
563700787,41436.53999999999
859234064,7329.85
V17338421,20825.11
988971346,8660.99
S14217420,9031.08
X78838466,4727.64
216813898,2309.17
979565676,2462.5
954941710,31934.24
P35901257,3008.8600000000006
C63933718,13813.14
V24249588,9468.830000000002
378544306,6236.88
R00144852,7646.0
W28788602,4518.87
668790968,14146.65
K58122731,7523.94
R21497090,8779.669999999998
Q19068404,47971.4
50754706,16624.73
965763797,55391.28
656481490,4257.85
174306956,11921.97
126828284,30615.359999999997
971200544,5337.8
497071864,11042.080000000002
Y40616766,8779.04
E07571298,6865.990000000001
O04388444,9988.7
C11801552,8204.380000000001
C53676130,47530.38
133820690,36573.84
L92774896,14343.17
261164437,13674.31
V78950277,12133.84
B08819981,18356.23
Z21392655,16061.14
F65148713,856.87
V43893535,21547.85
880205552,13012.64
589088848,38380.13
677050703,9654.5
136782590,3281.5999999999995
952021602,12905.77
173055159,39813.77
376028723,23408.72
H36257676,10015.320000000002
239741600,9523.28
H21795629,3830.55
L01817428,11084.5
542676726,17371.02
465684247,28936.380000000005
X88639849,11452.3
T90012675,11794.68
K13847197,49432.34
789864949,2958.12
502510023,35452.450000000004
632846262,52094.95
V03435870,12017.490000000002
937406084,20456.48
963473996,13633.63
797031835,968.67
B14254323,9523.28
L97920996,5622.63
341341198,21241.07
879222200,4586.6900000000005
630946141,3874.62
B44924457,23924.09
P21646088,4092.62
216805042,29917.6
D18216113,16830.899999999998
J38424647,6852.490000000001
L56914396,29034.68
595401156,2354.3900000000003
L23117699,44393.51
V63430251,4263.780000000001
439456357,11238.67
407986760,73050.47
376717290,33894.619999999995
587703232,8623.0
M62264329,32563.45
757588991,8833.72
854462807,998.31
V71703648,7119.31
113028839,38335.06
771171130,11020.69
C28133469,17479.25
59629277,2654.02
I68288648,18284.48
866028835,7861.28
M89669359,16422.04
3794137,23338.35
X68373219,2523.26
P98200310,49584.56
U37027152,23204.3
508002729,2631.9700000000003
894608313,4016.46
493510242,6939.11
26785151,444.0
Y20364443,5215.79
719781870,12334.47
29819164,19060.2
Y12881574,49560.79000000001
G51057112,14564.64
495264576,19984.0
A05130688,9076.18
O37549176,14252.84
K42454537,4163.87
768277493,9996.38
277598281,6723.200000000001
B98191053,16643.910000000003
357808562,10737.09
556565975,2513.09
433923188,5063.330000000001
808402531,6466.37
N96161834,13052.48
989569848,8351.49
583382500,17219.839999999997
X14346179,31387.18
K18398977,8918.650000000001
798091935,63042.99
296033378,9888.67
Q66481166,15607.269999999997
R55762345,10453.690000000002
245386265,33792.810000000005
804817797,44227.41
R12943644,7130.0
371764315,5406.57
600926015,4163.59
H64877085,5119.24
L57455154,15991.07
R21787073,51505.03
845792112,14963.67
L79350405,16252.420000000002
418000974,5467.38
513082423,15929.67
C19452741,7711.830000000001
377491224,36067.57
282053412,2975.53
I17150499,6909.007226707381
W92930329,36176.31
665962521,21287.02
36573636,9523.28
243765700,2889.57
K48313667,42084.67
B79815351,760.26
O10141463,6502.56
O84772100,15739.85160800485
I69961073,17505.79
L67993810,14448.76
162051663,19244.65
192415484,28734.250000000004
Z14365606,8331.5
A79205735,21387.65
Z41185695,9523.28
S59854155,4505.72
A59359103,37775.44
580296858,5453.89
A76170474,5073.62
O16626050,37402.57
Z15561999,7799.46
113027245,11694.11
Y93083184,43107.59
I82659842,18360.27
897387790,438255.0
T06248949,9294.86
T11712772,24607.284382473707
851724236,9323.84
W18107223,27478.779999999995
S27122824,22609.645029933028
930128200,6149.71
O07786124,15854.95
413343082,5841.32
154875067,3603.47
E89868203,40399.38
U13257474,12948.64
723957383,33572.57
816017694,11119.21
729164177,9900.07
293490662,12402.77
V59926432,1909.230571515426
702287256,14176.3
392477743,7817.14
408258680,21419.07
N29560299,3999.24
539065413,31857.42
202008772,3364.24
A44832457,22141.04
999961896,18583.63579949987
309899584,17773.100000000002
B88083992,46599.75
62522238,29199.77
X99155978,6494.780000000001
988386674,8461.29
W73968502,14990.23
651350883,14007.39
O11155013,14496.97
T29475817,4806.860000000001
866018494,12711.02
42156076,10593.85
S33658729,2504.12
658339857,9122.69
119932370,19045.54
L38232747,4432.599999999999
119937389,7887.92
M94343524,2450.86
35906686,20498.42
I37653289,6520.0
378475256,7532.800000000001
R78627821,1396.56
K88902801,13102.22
842981451,7472.462273359832
188388858,28095.24
A47424036,2628.83
937782557,5745.72
I33171268,8234.39
629494864,16044.45
W48312799,8848.41
N70218035,6810.5
H50311218,8078.47
234963002,32961.37
X19099387,8854.810000000001
V27445121,15713.12
417639222,7473.400000000001
355951470,820.5100000000001
A13655276,3856.5900000000006
K45068220,31583.23
G71746279,4023.670000000001
593834038,39924.21
D08562452,6612.72
A54540405,4743.070000000001
730016298,4108.307852574287
619747169,14873.21
O66350612,13857.72
H78973166,1711.8700000000003
309996920,9474.45
I68036057,1119.21
686152822,16729.32
207480751,1922.6
934397895,2620.54
K98779505,17493.3
217613175,11243.76
U21362098,12526.05
22891320,12541.75
K31950641,1143.0700000000002
594891199,12178.13494111923
483862809,28578.73
M78879537,9523.28
128125258,6992.79
121757444,10284.97
M99923321,11444.07
O91921420,14642.17
774732206,5774.1900000000005
I51015477,10788.55
T82513893,8830.689999999999
294095703,32560.43
H64245241,5540.79
C93085015,3979.81
510365659,7442.570000000001
L74702453,1235.05
174882363,930.5
356345744,5588.88
V66650443,40203.03
U72828170,6123.12
205199478,15943.840000000002
T63795328,15924.36
310968874,7911.02
59396690,7730.669999999999
579855917,3402.47
T30638233,11623.8
359812719,1222.75
289809440,1405.98
R42939816,451.78
966468022,1091.46
960855347,1368.44
858114516,14502.76
602471687,45470.42
N93459083,40867.75
V46391424,9663.94
53800561,5564.88
Q56506814,11916.490000000002
D44029367,8387.713101792162
773535810,10458.909999999998
479565438,9048.57
51696648,9523.28
O06694757,14414.0
U65119576,19790.75
R17239693,6701.0
A54495452,7752.02
S50727931,2015.43
X10879719,14989.13
V98886330,7509.87
393300928,15325.5
980383315,5852.92
137716917,10042.87
X28187209,37185.42
538046201,1746.1999999999998
M20392669,34331.49
984647384,8504.595524190838
986163413,6233.93
616523431,15755.02
300256792,36622.11
830820595,2484.44
12258317,12902.21
496643599,23821.06
U56422341,816.9000000000001
J42567939,16453.739999999998
X29261060,3565.1800000000003
967324514,8526.96
K42332315,13823.159999999998
837743870,13201.8
O98510180,3867.6
354357345,9037.6
C97103930,18555.16
E86002934,11809.580000000002
128362530,14018.920000000002
135574240,61972.85
Z31385423,7464.17
B93658761,2045.12
C45131310,59534.05
188173859,21487.06
F54693354,8718.36
146227451,9240.5
C91897290,2633.11
U29022668,8032.969999999999
Z05039617,14845.21
765766149,13658.72
F13118150,27274.064295477736
909985213,6678.77
Q66201876,8279.0
782937345,1990.58
O34941083,47241.98
H33510113,7476.43
C57938914,21478.84
S76739994,15188.06
123016290,2804.5200000000004
421079592,43352.91
473764986,23796.24
Z71992904,4317.04
A86889669,10651.626026598311
M98453574,3103.5400000000004
Z40081916,11623.69
682255739,5543.450000000001
P50899123,17684.0
520864291,4070.33
189822168,5940.25
787811741,15825.870000000004
N05119842,1673.91
88338089,1482.38
539545118,9523.28
12710060,2297.44
218029394,5288.450000000001
K64521204,52129.9
580266930,35913.23
24934023,19096.23
Z84897609,2758.65
976577296,8262.62
106077565,20044.800000000003
138865651,2980.74
P74866311,30953.88
712959328,14470.060092281417
216670217,32780.0
868276451,2614.74
916972635,21738.1
Y15924538,10093.85
853406316,6783.76
47871674,39029.49
17189370,15320.25
517794675,8158.5
519544865,14121.39
354491218,1739.11
580907779,4308.610000000001
G38147970,15877.31
B18186668,2795.84
605919725,15305.3
940317533,10518.490000000002
475838762,9523.28
498819074,7711.07
N25741069,8669.880000000001
W08732559,5029.5
H03529268,9567.760000000002
E76387817,10277.85
342072305,4781.15
86449413,37509.630000000005
681957814,13502.74
J75297640,10762.44
G82207056,13915.750000000002
329065243,1184.58
T06382021,6330.54
Y84577274,3123.88
451172520,25205.460000000003
265421536,12572.55
D24918050,29048.94
X21399200,2255.1000000000004
B42038516,9809.71
110443504,20065.35
A20437740,16775.510000000002
766498710,5472.09
D23588185,15067.91
539189962,6002.95
405862177,10323.64
183633389,24098.0
E23063191,8827.970000000001
D97366482,9931.08
496236189,12964.47
932667689,19010.95
747869875,8613.630000000001
973779181,16251.3
190184971,5953.74
422087527,18616.86
715366169,15906.340000000002
342623575,774.52
153545729,64160.57
88586411,4983.72
608421688,21063.42
308506305,16169.409999999998
199885128,6740.7300000000005
M12178784,8370.88
315504180,8096.790000000001
437236298,7489.87
732316400,4022.65
O14883692,1408.39
152198701,23751.140000000003
444978676,5654.410000000001
Y76142707,1747.1799999999998
928090686,11351.16
R89658934,8123.650000000001
W19268687,9523.28
881996817,23081.08
517581307,2357.3000000000006
644399059,27716.43
U64746729,9933.54
E42231096,13850.120000000004
836855079,2938.49
302770198,4077.66
H65199555,5470.0
359927924,9402.4
E07254663,13531.19
876172281,8321.5
26075528,11283.58
815951741,10721.19
I58114615,3684.36
923623034,8524.029999999999
812599429,19260.54
I27571564,28231.6
J11903943,1376.33
G29770057,3169.44
U55521958,2702.3900000000003
781259268,15001.8
H62543237,3805.18
970295676,23464.11
R15179411,11139.71
Z48929710,13110.98
R27765965,1362.99
J39123932,5341.45
X36014494,31260.84
800521282,8117.04
O98506913,17055.73
Y90708722,8486.18
T08121163,4908.5
E78298476,4980.67
155905990,5315.780000000001
T41797655,43632.48
863146854,51619.72
622943976,4956.5279997342
R63672891,5071.54
M22940948,28786.31
39903410,5862.670000000001
608895048,9523.28
G71616234,9042.67
981680287,36366.43
S61942765,44177.41
550090903,11288.860000000002
448527785,5391.56
V18159632,5938.19
81707277,11807.79
298377256,1414.13
U68436299,17268.48
772234855,3523.6600000000003
K94557404,13453.62
811092254,4237.379999999999
939428390,22180.67
595472895,5162.85
P82455085,3696.57
57016654,8312.630000000001
Z79400459,19716.439999999995
133350461,12538.653225549471
417413286,2468.2
911468497,9523.28
186714202,16372.47
442504891,18880.26
A97621505,10839.95
469348943,24013.88
M18768013,9523.28
174732187,302.08
73746761,7764.48
758847499,10762.85
854975742,5631.83
A45181619,2446.5199999999995
D00048092,9310.65
N80039753,6051.3
91570399,6629.4400000000005
X31535674,7486.97
X17444704,6361.32
S36468870,13232.35
Q96480108,2949.28
D48790298,5408.96
791142125,3833.8200000000006
242059427,4002.11
527408500,2637.92
N64998662,14145.19
F84973785,9523.28
439091947,6333.23
U35349539,12930.47
O57105437,7376.410000000001
B54624059,19439.0
371442078,9885.3
631829264,6519.58
N86452839,14673.64
Y03231690,13133.13
G73003097,2344.04
R09310869,7486.21
V80148242,8123.88
473475296,20778.6
585391990,16154.39
558367850,30565.36
M15561760,2635.67
L86799943,9526.77
98523859,4404.55
W83758424,7156.01
194689110,7615.98
L61514609,7541.099999999999
81069138,8663.050000000001
1162204,9523.28
886185643,3975.68
343862410,2655.74
999656426,16018.57
613641551,5869.51
55366663,2824.64
473502166,7028.900000000001
148573611,15947.94
U57608992,9354.06
O10150072,40977.57
O75828307,11117.32
84169699,6640.22
G05521361,11483.25
622573750,18985.38
74078579,10726.13
746197703,18556.74
311504539,10784.13
695676074,3912.089235504745
335948807,38894.86
362450385,9523.28
P20730967,11976.23
815277848,4844.75
519253733,11591.76
D05840956,11521.78
701086460,3478.67
Z22284509,23009.640000000003
598845455,38573.85
F36702998,5888.41
212922973,88.27
270450512,8287.44
H19875813,798.0
971750902,1647.12
K46134849,14614.41
649710087,2346.59
O06140876,47466.95999999999
W66882875,44070.43
K20684589,704.83
350167426,9244.07
440902096,17571.219999999998
636718311,8883.74
307130138,28339.18
105785600,2490.23
I69799573,21548.71
V36006167,1180.07
116599804,9691.68
893543052,8982.99
652805331,3180.45
Q19361154,15576.02
Z34890736,16502.510000000002
E12739894,9036.47
940328079,2674.82
640581875,10940.52
102628356,28852.9
S58393716,8771.68
912701626,5930.35
J16329967,15863.65
B03293423,1829.55
845849384,2776.2200000000003
C06022490,46142.62
45027968,2321.1400000000003
534212928,14041.06
562264240,1599.87
652087540,3198.43
L54754211,10569.06
S90955599,11967.7
U24014671,3688.69
442333430,4377.7
Y52728310,2505.39
X07547479,5201.800000000001
438532983,36110.47
843247308,30963.25
X40590180,10321.479999999998
289486711,11030.88
F47201679,114642.1
A24552519,19607.13
G61646189,8508.529999999999
883571598,6833.130000000001
Y68053884,20532.57
Y05844979,42932.53
Z79258706,1803.13
E51666206,16674.670000000002
894490661,2025.43
G98130927,15856.15
685226407,6962.33
C09460180,9269.91
129930967,3691.96
928257861,2238.15
W83846922,11338.87
775489122,2711.15
Y11846858,11824.79
E92060185,15269.54
S24563200,18674.51
D65463963,4249.969999999999
D95783719,4004.3
D94455893,9149.38
N68909931,16387.27
Z55368567,1916.84
R23747227,9699.570000000002
D07982140,9523.28
F67595149,3702.05
498432520,3007.04
K81416609,4634.14
U67088221,14457.14
X23444423,11938.010000000002
L87178692,15117.4
X63285344,11503.331627282976
693322525,11954.69
M25268535,9523.28
R75117297,10261.23
O53940888,4496.550126109791
I00579371,14014.1
855300510,7336.27
604733218,1239.84
N18046352,4276.31
L84283584,11091.35
363927783,6960.43
C21192103,21397.41
R00089133,11933.64
995954001,14299.1
I65517868,9835.819999999998
719011523,15045.35
E55377387,4010.66
R53681578,5000.53
956269663,2694.86
V51562492,21879.21
134060179,49905.75
S37183089,7904.360000000001
P34586628,6294.18
Q18323007,1946.93
342188297,42381.81
Y91293409,19079.758624371396
X59252189,8527.16
Y01145529,13082.21
L61892026,5301.14
Y71050659,3041.62
561342560,8812.54
I58905055,4148.96
205904733,21135.11
S03681624,12877.56
710351061,27246.29
331534019,14867.7
N69441411,19835.56
W77680076,14643.86
719833148,6646.37
525831321,8195.32
V98678989,9838.97
538139333,1252.11
944085880,13591.23
O44961281,587.07
597654595,2587.54
839534671,6713.42
R97234907,9814.160000000002
427721546,9083.48
157392352,4677.12
A83608264,15507.740000000002
P00976444,5471.84
282895798,9010.88
G72025685,55132.62
X92189731,8135.54
A91985432,7557.650000000001
182865033,8650.35
994161646,2997.33
955884970,8984.630000000001
341964406,9237.76
424885890,34676.84
T01996519,7405.77
J19387451,4042.32
528621819,8615.35
U10480905,7326.059999999999
788731381,4763.24
P26575683,8232.34
879210550,5181.703374458471
V28810074,9523.28
79197795,17242.5
B16158095,9746.25
895779791,19652.89
353867689,5604.150000000001
654598265,847.77
Q93166471,8926.130000000001
F30789568,3477.94
L13185163,12565.87
960523171,33101.020000000004
508530557,6585.860000000001
I50073754,30639.28
T39828464,5466.41
V40519412,4089.79
574232827,9388.980000000003
630424402,9035.8
648394223,14411.92
894957709,3009.56
810921760,2322.37
844559648,2062.37
35805332,19334.82
68793192,17771.24
C65170058,17282.469999999998
278064252,7109.52
C81163287,49075.63
F18091901,14294.96
H24906141,12874.31
739536812,23713.750000000004
G92635368,8659.58
B92017530,10941.45
Q81666137,8530.65
D49481392,16525.25
293599076,2787.5600000000004
96556760,18063.13
61202471,708.02
T67264352,10247.61
160204782,47187.81999999999
A01096755,15987.65
354203313,10447.12
463723441,4880.71
J44830716,5181.52
133832129,21937.660000000003
171029943,6872.38
